fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2019-2020,July,18,MAHARASHTRA,1825,YAVATMAL,1669446,206.214646864714,32,212,1148.480265255,4633,156,37256,1200050,96747,39811,196076,70100,36.18873,3659.347864955,36892,58824,165826,425483,1756,448021,1045322,41889,2474.6788697,522833,71,67.82,76.73,99.86,NA
2019-2020,July,18,MAHARASHTRA,1831,NANDURBAR,1199329,190.962689673891,18,58,834.886603446,9764,14,40334,755270,29660,14460,642825,350407,24.15211,2301.322619746,39986,61188,144603,410347,215,337290,842661,50098,1442.2839063,298354,90,88.98,31.68,99.99,NA
2019-2020,June,18,MAHARASHTRA,1813,SOLAPUR,223151,182.035843003172,24,20,122.8706,1444,217,8993,198297,32301,17146,2002,1956,15.82533,499.6675456,8157,13516,43312,102302,275,360136,679888,10437,360.9716156,87405,94,85.34,69.52,99.95,NA
2019-2020,June,18,MAHARASHTRA,1815,Chatrapati Sambhaji Nagar,975462,192.201547983228,32,197,276.318183648,2523,166,13765,712624,37335,17902,16205,6786,37.95755,1683.950092948,22113,35344,87350,244007,817,485827,1074621,16288,1369.6743593,309650,83,83.09,89.61,100.22,NA
2019-2020,June,18,MAHARASHTRA,1828,BHANDARA,2283141,127.506586529167,28,5982,78.670421467,4440,18,21375,2596662,374539,74615,191572,38693,62.25223,3451.837731367,91534,163358,158537,482366,1721,225173,623652,25815,3310.9150799,1610968,83,65.13,60.92,100,NA
2019-2020,June,18,MAHARASHTRA,1829,CHANDRAPUR,2309076,162.632174051118,27,346,398.021954459,2996,46,19791,1590188,205131,61927,380207,100036,77.99578,3062.175050359,57886,105057,144747,470500,1015,284381,800885,22787,2586.1573159,811701,67,64.23,84.93,100.36,NA
2019-2020,Aug,18,MAHARASHTRA,1808,JALGAON,1198850,205.981926039357,25,57,1266.646930731,6034,140,25649,721600,76191,32542,78300,39137,109.99707,2863.009579031,28501,45444,131916,341037,546,421424,924663,31683,1486.3655783,262241,78,85.34,53.5,100.03,NA
2019-2020,Aug,18,MAHARASHTRA,1810,PUNE,339398,211.934908059158,36,20,74.48244988,2102,716,9216,237196,27576,10019,17128,11314,13.88536,591.068934399999,6584,11774,36700,96206,393,231024,538805,11318,502.701124519999,116672,76,74.63,55.21,107.08,NA
2019-2020,Aug,18,MAHARASHTRA,1818,BEED,1462300,212.563239464882,59,91,1101.2220676,2300,280,25888,2177764,51361,13632,6057,1716,112.12214,5842.4699139,36492,91437,119575,360390,5847,372113,976375,28188,4629.1257063,934308,51,92.53,94.23,105.16,NA
2019-2020,Aug,18,MAHARASHTRA,1824,AMRAVATI,4481096,201.953893472217,46,632,1296.24720297,12285,17,46064,3147761,416701,53709,939996,130216,303.3637,7956.63679967001,67785,129494,157313,478611,8427,351403,893362,58349,6357.02589670001,1163510,78,73.74,83.15,122.81,NA
2019-2020,Aug,18,MAHARASHTRA,1826,WARDHA,852168,200.303012374962,45,72,505.8199263,2996,32,11218,502547,80118,17149,59723,14378,123.51404,1635.9507459,11034,19488,47757,123637,1672,155568,323918,14214,1006.6167796,147572,62,60.07,78.76,100.44,NA
2019-2020,Aug,18,MAHARASHTRA,1828,BHANDARA,2935466,146.953515659535,29,6140,725.536741936,8996,16,18493,2773454,423636,74510,206174,38602,214.34961,5015.574510136,94960,169989,158573,481655,2069,225743,623859,27489,4075.6881582,1687447,84,66.82,56.06,100,NA
2019-2020,Aug,18,MAHARASHTRA,1834,HINGOLI,982795,211.717728113201,34,14,1107.66451878,1085,22,8735,825292,161377,41050,179466,38951,35.33539,2890.28938148,24058,40987,62092,178264,1174,164798,428197,9820,1747.2894727,332762,76,85.74,96.64,100.03,NA
2019-2020,Sep,18,MAHARASHTRA,1803,RAIGAD,144860,190.145256219101,25,18,71.5390319,520,258,5403,89201,4665,2004,24249,9216,10.7304,251.8809019,3481,6376,17023,40206,140,112015,226407,5923,169.61147,41529,17,33.4,86.97,110.84,NA
2019-2020,Sep,18,MAHARASHTRA,1804,RATNAGIRI,603276,188.897364484872,20,124,330.97063,2613,64,26173,421060,42461,10969,2231,1179,116.50377,1242.8456429,20772,37877,51190,122823,282,171660,352095,28786,795.3712429,195362,79,92.78,85.87,114.08,NA
2019-2020,Sep,18,MAHARASHTRA,1807,DHULE,2340144,204.202892100288,36,49,2053.50303,2573,37,30638,1194841,58130,22396,243142,100827,78.70963,4572.112538,32849,60718,112590,335661,2005,276165,721939,33211,2439.899878,472921,89,91.09,84.43,99.96,NA
2019-2020,Sep,18,MAHARASHTRA,1810,PUNE,377108,211.478841365651,37,24,227.44952608,2265,628,9254,264577,31136,10030,18583,11298,22.06395,809.0378502,7034,12650,36759,96316,464,231671,540209,11519,559.52437412,129487,76,73.49,56.04,108.79,NA
2019-2020,Sep,18,MAHARASHTRA,1811,SATARA,589113,199.131336145764,25,122,229.558642275,2088,30,14590,331386,46348,16395,3230,1063,70.11289,959.564901875,12835,20741,62835,141852,342,291855,576292,16678,659.8933696,157205,85,58.82,48.84,100.24,NA
2019-2020,Sep,18,MAHARASHTRA,1816,JALNA,962862,205.692400165684,29,116,1089.83178794,8283,90,17470,960867,39988,13913,7449,2475,183.19929,3249.46147264,33107,66665,91820,283570,1230,302421,805545,25753,1976.4303947,468565,40,69.89,87.36,99.28,NA
2019-2020,Sep,18,MAHARASHTRA,1821,LATUR,1217953,200.887331562766,31,40,704.601037979,4804,41,13880,657040,175588,60043,7342,4065,93.94756,2118.458721279,21152,36462,87810,249410,1156,241532,612905,18684,1319.9101233,290039,70,70.56,59.09,100.02,NA
2019-2020,Sep,18,MAHARASHTRA,1828,BHANDARA,3261629,148.267028746317,29,6180,758.036740836,9783,16,18297,2821718,436166,74472,210258,38543,225.75817,5167.472349036,95772,171527,158585,481297,2190,225921,623730,28080,4183.6774382,1706393,84,67.2,55.02,100,NA
2019-2020,Sep,18,MAHARASHTRA,1835,PALGHAR,1274893,208.809758531838,31,200,350.002853366,4545,57,26252,907366,4083,1435,849100,291428,198.56534,2443.236946966,29228,56157,88021,318021,1472,213348,600358,30797,1894.6687536,468885,72,49.39,57.22,99.98,NA
2019-2020,Feb,18,MAHARASHTRA,1804,RATNAGIRI,1025569,204.589008218978,34,201,403.815432,5099,23,25186,1070206,85423,11036,6291,1183,211.79411,2805.1333833,31471,58202,51796,123927,1826,173757,355833,30285,2189.5238413,493115,80,94.69,87.66,107.68,NA
2019-2020,Feb,18,MAHARASHTRA,1814,KOLHAPUR,483796,200.278614268303,24,48,104.201259181,3709,114,6568,352810,104704,26989,729,417,78.80332,889.607558181,14115,25757,38787,94934,197,236079,447294,10277,706.602979,152354,93,87,21.66,100.19,NA
2019-2020,Feb,18,MAHARASHTRA,1822,BULDHANA,2539240,209.551320444682,33,108,1109.074625951,8608,44,12728,1645582,188734,35208,53512,8073,232.59864,4790.012075951,48502,68796,116272,292981,2994,335814,787683,21336,3448.33881,541382,80,64.39,73.17,99.94,NA
2019-2020,Feb,18,MAHARASHTRA,1823,AKOLA,1672802,198.090546791845,30,2369,675.96610942,11628,14,17367,1182845,236373,34595,53240,7795,111.78419,3130.85442762,38535,57079,73436,173511,1767,218805,457487,28995,2343.1041282,424762,85,81.64,51.28,100.32,NA
2019-2020,Feb,18,MAHARASHTRA,1825,YAVATMAL,3547575,205.046631973567,42,372,1728.046630855,15257,40,33493,2640487,267480,39798,387066,70086,334.89158,7477.16787205487,62017,99527,166206,425678,5579,453003,1053416,48750,5414.22966119987,1102034,74,64.64,69.14,99.76,NA
2019-2020,June,18,MAHARASHTRA,1810,PUNE,263976,196.468607329978,29,14,3.23322,1660,831,8607,155362,17256,9957,11909,11327,9.039,317.50977772,5257,9190,36452,95743,171,229208,534982,10267,305.23755772,76591,75,76.57,55.74,105.9,NA
2019-2020,June,18,MAHARASHTRA,1814,KOLHAPUR,199210,175.700703913621,16,17,40.345640563,1052,368,7611,115213,39412,26894,225,417,4.34105,247.116742563,6794,11968,38086,93753,15,231091,438368,8663,202.430052,53901,94,83.91,33,99.98,NA
2019-2020,June,18,MAHARASHTRA,1818,BEED,1137345,195.445380022993,57,90,832.3070976,1721,345,25557,1942343,43926,13626,5175,1716,40.13431,4668.6610653,33728,85386,119522,360505,5007,371445,975105,27278,3796.2196577,824495,50,93.83,94.96,105.44,NA
2019-2020,June,18,MAHARASHTRA,1826,WARDHA,662797,186.072370112425,37,41,181.9637563,1867,54,11539,336849,51386,17220,39745,14415,21.28612,830.032794300002,9002,15721,47532,123753,415,155010,323494,13406,626.782918000002,110048,60,59.09,78.08,100.35,NA
2019-2020,June,18,MAHARASHTRA,1831,NANDURBAR,1049413,181.728045447424,17,42,555.082533446,7294,18,39508,593609,22494,14454,501463,350140,24.15211,1657.988676746,34237,51789,144399,410027,89,335456,839980,46802,1078.7540333,235095,90,89.96,33.08,99.99,NA
2019-2020,June,18,MAHARASHTRA,1832,WASHIM,1082755,211.705483001688,24,58,0,1908,36,11759,347711,52800,26642,13783,8204,79.31726,815.440512,14191,22554,77769,193973,400,196865,436331,13667,736.123252,149375,67,56.17,78.33,102.46,NA
2019-2020,June,18,MAHARASHTRA,1833,GONDIA,3703455,137.008865934866,34,230,588.220079878,4109,21,30431,3534021,315506,55310,586218,93931,25.89014,5456.032313878,101759,167902,194301,587150,3838,274888,763062,34540,4841.922094,2210644,68,83.33,81.46,100.88,NA
2019-2020,July,18,MAHARASHTRA,1802,THANE,186018,212.761459487519,30,12,203.983032951,1379,115,5854,111731,3927,3918,42939,40596,9.28708,450.990619251,3645,6272,32161,101668,198,103528,276524,7233,237.7205063,50098,71,59.35,76.29,102.25,NA
2019-2020,July,18,MAHARASHTRA,1810,PUNE,301687,209.787809813177,34,17,74.48244988,1911,749,9123,205703,23815,9989,15518,11329,9.51266,515.5349283,6035,10689,36600,96031,303,230297,537379,11034,431.53981842,101756,76,74.73,54.49,106.12,NA
2019-2020,July,18,MAHARASHTRA,1815,Chatrapati Sambhaji Nagar,1114813,203.88976845495,33,208,282.727913648,3870,86,12923,814226,46253,17898,18192,6798,37.95755,1980.808969748,24240,38887,87405,244020,1055,486060,1075083,16793,1660.1235061,355955,83,82.62,88.56,100.18,NA
2019-2020,July,18,MAHARASHTRA,1817,PARBHANI,510055,208.997299809655,27,37,463.393624922,1205,166,14604,442354,43857,19770,4128,1572,35.67329,1423.574830522,15947,28526,66502,181006,488,233057,553968,15809,924.507915600001,168022,86,89.1,86.25,103.89,NA
2019-2020,July,18,MAHARASHTRA,1823,AKOLA,787201,194.366216895824,24,1659,386.269389,3563,66,20361,533694,107134,34598,26083,7785,14.35891,1437.9491366,21677,31750,72746,172561,727,213288,449289,23924,1037.3208376,207958,83,78.4,63.88,99.98,NA
2019-2020,July,18,MAHARASHTRA,1824,AMRAVATI,3983196,198.538139566192,43,622,1273.64623297,8943,18,48323,2859833,367640,53700,889442,130298,290.04149,7241.54695587,65010,124625,157191,478567,6780,350826,892515,57266,5677.8592329,1090838,78,75.97,83.99,123.75,NA
2019-2020,July,18,MAHARASHTRA,1833,GONDIA,4232520,160.206423951458,35,238,611.005079878,4786,20,33334,3768422,349796,55243,628626,93815,25.89014,6674.149345478,104879,173894,194371,586742,4882,275381,763429,38120,6037.2541256,2305089,71,81.66,79.4,100.83,NA
2019-2020,Aug,18,MAHARASHTRA,1807,DHULE,2106130,208.988780517356,37,47,1021.88508,1464,43,29441,1089462,53135,22400,201003,100811,72.254,3370.992428,28753,52924,112425,335345,1911,275561,720776,30905,2276.853348,431329,88,90.52,87.66,99.97,NA
2019-2020,Aug,18,MAHARASHTRA,1812,SANGLI,421131,193.05228168832,29,25,388.0463889,1339,161,9706,340362,25619,8933,586,344,37.71578,1082.8387759,11429,17727,53626,115965,535,217702,417344,11045,657.076607,140193,81,51.92,55.46,105.35,NA
2019-2020,Aug,18,MAHARASHTRA,1821,LATUR,1096158,204.84464755811,30,37,488.449873579,4219,47,13913,568576,148084,60059,6126,4065,58.43026,1711.577636879,18727,32232,87755,249377,1006,241037,612057,18132,1164.6975033,250191,70,73.03,59.41,100.03,NA
2019-2020,Aug,18,MAHARASHTRA,1827,NAGPUR,1111324,198.917417388291,31,194,246.427387811,4582,39,8873,758821,145566,32884,94466,27223,95.62459,1851.479113611,24010,33181,79491,195663,1097,186685,405199,13455,1509.4271358,248283,73,49.98,76.16,100.04,NA
2019-2020,Aug,18,MAHARASHTRA,1829,CHANDRAPUR,2968812,181.853169633906,29,385,694.336341534,4806,36,19785,1855372,249123,61936,446969,99956,166.97356,4235.362692034,63746,114829,144978,470142,1690,285500,801990,24591,3374.0527905,909710,69,58.95,82.79,100.37,NA
2019-2020,Aug,18,MAHARASHTRA,1832,WASHIM,1392114,217.693451011439,28,85,473.8772805,2915,26,11058,495136,71985,26608,20554,8193,95.92419,1647.6801161,17472,28114,77721,193639,912,196650,435596,13973,1077.8786456,211162,67,53.99,77.91,104.33,NA
2019-2020,Sep,18,MAHARASHTRA,1806,NASHIK,1613998,192.715491681718,27,264,906.80670166,7430,165,28150,971655,39730,13240,433265,203286,186.85899,2966.19540236,35116,58731,148989,457452,1385,428878,1137263,35580,1872.5297107,360747,80,59.69,54.4,99.93,NA
2019-2020,Sep,18,MAHARASHTRA,1817,PARBHANI,637569,207.729437136079,28,43,472.420514922,1984,145,14412,528618,53783,19783,4695,1572,78.59351,1649.109220922,18438,33055,66584,181148,667,233592,554927,16396,1098.095196,201647,85,86.58,85.67,103.83,NA
2019-2020,Sep,18,MAHARASHTRA,1819,NANDED,1889443,201.937523014598,41,38,888.81899035,4818,83,22594,1591164,307549,73298,143633,32087,151.28015,4253.25630905,38366,65288,109873,333481,3843,411871,1110169,27412,3213.1571687,753757,74,67.45,83.5,99.88,NA
2019-2020,Sep,18,MAHARASHTRA,1820,Dharashiv,1069108,213.797258878971,36,103,1631.670406466,3240,25,14171,747581,78967,26238,3856,1534,48.33576,3278.313852366,20450,35808,65255,183753,1327,236596,578314,17411,1598.3076859,313553,64,90.84,92.01,99.82,NA
2019-2020,Sep,18,MAHARASHTRA,1827,NAGPUR,1234805,195.109098319224,34,204,287.217950131,5137,38,8633,910056,174640,32955,113468,27261,114.19999,2177.019995931,26262,36433,79816,196143,1525,187507,406530,13770,1775.6020558,291346,74,47.79,76.63,100.03,NA
2019-2020,Sep,18,MAHARASHTRA,1833,GONDIA,5290650,164.667160039096,37,243,1062.652920223,9081,16,30726,3973854,378850,55159,658729,93675,173.22793,7779.513376123,107186,178199,194436,585735,5710,276214,763762,39807,6543.6325259,2362820,72,80,77.8,100.79,NA
2019-2020,Sep,18,MAHARASHTRA,1834,HINGOLI,1091994,211.179557368437,34,14,1120.14223878,1283,19,9048,877547,172834,41056,191899,38975,97.381,3070.72310908,25157,42940,62193,178448,1308,165106,428717,10331,1853.1998703,356916,77,84.77,95.73,100.28,NA
2019-2020,Oct,18,MAHARASHTRA,1809,AHMEDNAGAR,1590429,224.193659885749,32,106,754.364166819,11470,111,24327,1453294,161560,39543,51226,21536,260.93023,4273.487404319,44163,73728,134930,395751,2649,634441,1664540,35797,3258.1930075,764133,76,55.48,56.41,100.74,NA
2019-2020,Oct,18,MAHARASHTRA,1815,Chatrapati Sambhaji Nagar,1532868,211.734443467219,36,245,1055.742995636,4638,41,12990,991469,58746,17892,20942,6804,236.06032,3391.084684936,27255,44167,87465,244105,1542,486380,1075868,17628,2099.2813693,435780,83,82.93,87.27,100.13,NA
2019-2020,Oct,18,MAHARASHTRA,1818,BEED,1787256,220.087752068749,59,94,1638.9488076,5754,236,22859,2278793,56333,13657,6360,1716,160.42415,6814.7172456,38165,94813,119758,361729,6143,373420,982454,28613,5015.344288,980322,51,91.7,93.53,104.92,NA
2019-2020,Oct,18,MAHARASHTRA,1824,AMRAVATI,5476895,202.470843435279,51,656,1678.037131685,17251,14,42150,3773283,517414,53691,1044075,130260,601.48693,9919.321976985,72753,138690,157502,478758,10618,352209,894674,59401,7639.7979153,1317880,78,70.18,82.14,119.84,NA
2019-2020,Oct,18,MAHARASHTRA,1825,YAVATMAL,2295487,210.898955363064,34,265,1589.473934455,8235,86,36491,1589222,146365,39797,256244,70072,255.69438,5196.820910855,45468,72320,165945,425401,2843,448686,1046100,44726,3351.6525964,682023,72,65.87,74.11,99.87,NA
2019-2020,Oct,18,MAHARASHTRA,1829,CHANDRAPUR,3628548,184.643888905071,30,419,796.794405532,6753,26,18400,2059914,289038,61894,494934,99851,302.90571,4903.205433232,66964,120325,145151,469717,2284,286376,802654,25153,3803.5053177,974793,69,56.72,81.18,100.35,NA
2019-2020,June,18,MAHARASHTRA,1802,THANE,162766,205.315614098947,28,12,70.2077677840001,937,123,5943,98901,3299,3910,37297,40590,3.12202,276.388983284,3422,5846,32150,101644,141,103488,276444,6880,203.0591955,44339,69,58.84,76,102.07,NA
2019-2020,June,18,MAHARASHTRA,1809,AHMEDNAGAR,1012091,216.222726983673,27,76,431.838641961,3872,196,26699,776829,66369,39445,29691,21529,55.67639,2167.195879761,28470,46496,134412,394896,739,631926,1659503,30571,1679.6808478,423897,74,51.22,53.16,100.38,NA
2019-2020,Nov,18,MAHARASHTRA,1803,RAIGAD,173832,188.692346455835,27,27,86.4217014,638,183,5481,146847,6522,2023,35223,9402,24.45208,387.9628314,5310,10002,17362,40872,191,112602,227533,6119,277.08905,65662,17,26.27,89.33,109.64,NA
2019-2020,Nov,18,MAHARASHTRA,1811,SATARA,706936,199.60672452193,28,139,316.821009975,4282,20,13148,425199,57470,16399,4009,1061,90.49531,1256.042116575,14968,24446,63012,142144,575,292674,577831,17430,848.7257966,199867,85,59.9,47.88,100.2,NA
2019-2020,Nov,18,MAHARASHTRA,1826,WARDHA,1136224,198.970411718121,55,93,560.17791404,4645,22,10519,765208,124207,17178,90054,14407,193.28725,2276.00267214,13839,25117,48118,124234,2359,156845,325948,15164,1522.5375081,208110,63,60.13,79.72,100.36,NA
2019-2020,Nov,18,MAHARASHTRA,1828,BHANDARA,3913955,149.895098618994,30,6282,1125.704478278,11479,15,18084,2941624,462969,74318,219101,38388,311.17563,5846.230304078,98014,175961,158610,480406,2479,226285,623356,29563,4409.3501958,1756632,85,68.08,53.27,100,NA
2019-2020,Nov,18,MAHARASHTRA,1831,NANDURBAR,1798993,193.215929077902,22,104,1172.225517928,14818,3,44785,1385492,54660,14497,1183062,351714,134.87906,3984.095818028,61331,96440,145770,412320,689,341956,850785,59603,2676.9912401,546957,90,87.72,26.1,99.98,NA
2019-2020,Dec,18,MAHARASHTRA,1810,PUNE,490241,208.460381740982,39,38,232.76580608,4043,506,8322,373295,43090,10028,25689,11334,47.04042,1057.9784081,9373,17316,36985,96714,666,233212,543661,12365,778.172182019999,176881,78,72.88,55.43,109.23,NA
2019-2020,Dec,18,MAHARASHTRA,1813,SOLAPUR,414423,200.100963664245,33,54,142.73578,4275,13,8662,619500,72543,17180,9898,1975,125.22266,1507.5839099,18501,31223,44411,103902,1109,363578,685386,12937,1239.6254699,247413,95,89.3,65.42,100.31,NA
2019-2020,Dec,18,MAHARASHTRA,1823,AKOLA,1279201,193.38161852571,28,2164,587.18240852,10420,24,17676,990321,199345,34620,44456,7791,105.86255,2608.14373692,34474,50804,73350,173428,1442,218048,456310,28096,1915.0987784,363053,85,80.48,53.39,100.13,NA
2019-2020,Dec,18,MAHARASHTRA,1826,WARDHA,1230910,198.115700712004,56,108,568.02521404,5100,16,10657,893113,146224,17190,103493,14442,198.36125,2535.78354214,15715,28682,48343,124555,2589,157334,326699,15757,1769.3970781,242331,64,60.87,78.71,100.64,NA
2019-2020,Dec,18,MAHARASHTRA,1828,BHANDARA,4240118,151.187402766368,30,6391,1185.068911978,12348,15,17941,3065246,483649,74277,228824,38281,325.2717,6144.606427778,100176,180250,158634,479929,2724,226716,623532,30289,4634.2658158,1817778,85,69,51.77,100,NA
2019-2020,Dec,18,MAHARASHTRA,1829,CHANDRAPUR,4288284,184.533029462487,32,443,838.868932152,8355,18,18207,2385542,356711,61822,565375,99771,362.40862,5603.390473852,72419,129791,145367,469331,3198,287309,803342,26562,4402.1129217,1086676,70,54.03,77.98,100.33,NA
2019-2020,Dec,18,MAHARASHTRA,1831,NANDURBAR,1948909,196.083945457057,24,117,1175.805867928,17932,2,44816,1687001,62484,14501,1442962,351936,166.45755,4650.201538628,70066,111235,145993,412624,913,342876,852288,62748,3307.9381207,667821,91,88.84,23.28,100.02,NA
2019-2020,Dec,18,MAHARASHTRA,1832,WASHIM,2010831,218.757990855492,34,123,489.7024505,4500,18,9806,751708,105366,26576,33764,8183,173.53865,2307.6624184,21526,35014,77679,193452,1547,197508,436643,14306,1644.4213179,311499,68,49.17,79.11,105.18,NA
2019-2020,Dec,18,MAHARASHTRA,1833,GONDIA,6877845,167.029214223866,38,256,1416.570246567,12907,13,29446,4355159,429784,55025,715217,93490,377.59688,9068.554982467,111684,187167,194548,584773,7290,277052,764120,42353,7274.3878559,2483628,73,78.28,75.35,100.76,NA
2019-2020,Jan,18,MAHARASHTRA,1803,RAIGAD,202804,190.531813194048,31,41,87.4495014,876,157,5883,227830,9314,2044,60825,9758,25.90032,547.4384514,7302,13559,17735,41530,338,113516,229157,6759,434.08863,99732,24,27.75,84.34,112.65,NA
2019-2020,Jan,18,MAHARASHTRA,1806,NASHIK,2259597,198.415466444116,32,457,913.01895166,16460,56,25188,1844669,58560,13282,859534,203416,270.52222,4843.64977236,56841,98977,149694,458352,2143,431926,1141711,41648,3660.1086007,665411,83,71.06,39.47,100.38,NA
2019-2020,Jan,18,MAHARASHTRA,1810,PUNE,527952,205.161716244363,41,44,237.06017608,4222,457,8510,430180,48292,10062,28351,11343,56.96977,1176.59461702,10374,19358,37126,96942,776,235315,546643,12732,882.564670940002,201653,78,73.71,55.33,108.54,NA
2019-2020,Jan,18,MAHARASHTRA,1812,SANGLI,655092,197.288363711912,36,38,614.3964591,4402,72,7575,611286,50211,8897,1148,345,91.5865,1911.9791061,16743,26357,53809,116096,1248,220035,420540,11977,1205.996147,246034,82,52.51,52.67,104.28,NA
2019-2020,Jan,18,MAHARASHTRA,1815,Chatrapati Sambhaji Nagar,1950923,207.047170008743,40,270,1202.951932183,6006,18,16758,1325573,83075,17888,29245,6820,274.48657,4221.999885083,32820,53862,87703,244493,2523,488054,1079123,22764,2744.5613829,571424,87,83.89,84.26,100.03,NA
2019-2020,Jan,18,MAHARASHTRA,1818,BEED,2274689,216.374358910939,62,103,1638.9488076,9288,175,20224,2660309,70267,13672,7317,1713,308.71766,7703.8930114,42531,105554,119869,361839,7215,375097,985187,29512,5756.2265438,1142987,52,90.43,91.91,103.94,NA
2019-2020,Jan,18,MAHARASHTRA,1821,LATUR,1705135,203.394973371188,36,66,856.356814177,10955,22,9219,998918,274573,59987,11536,4056,187.86025,3075.966064277,27281,47369,87971,249558,1767,243967,616444,20174,2031.7490001,446729,71,65.36,53.83,100,NA
